year,month,orderdate,turnover,quantity,country,city,productname,categoryname
2018,1,2018-01-10,26,2,Germany,Berlin,Original Frankfurter grÃ¼ne SoÃe,Condiments
2018,1,2018-01-11,1092,52,Austria,Graz,Gustaf's KnÃ¤ckebrÃ¶d,Grains/Cereals
2018,1,2018-01-11,108,6,Austria,Graz,Steeleye Stout,Beverages
2018,1,2018-01-11,468,24,Austria,Graz,Ravioli Angelo,Grains/Cereals
2018,1,2018-01-11,2040,60,Austria,Graz,Camembert Pierrot,Dairy Products
2018,1,2018-01-11,997.5,30,Austria,Graz,Wimmers gute SemmelknÃ¶del,Grains/Cereals
2018,1,2018-01-11,36,6,Sweden,Luleå,Konbu,Seafood
2018,1,2018-01-11,459.9999905,25,Sweden,Luleå,Boston Crab Meat,Seafood
2018,1,2018-01-11,380,40,Sweden,Luleå,Zaanse koeken,Confections
2018,1,2018-01-11,378,21,Sweden,Luleå,LakkalikÃ¶Ã¶ri,Beverages
2018,1,2018-01-14,72,4,Venezuela,I. de Margarita,Chai,Beverages
2018,1,2018-01-14,1562.5,25,Venezuela,I. de Margarita,Carnarvon Tigers,Seafood
2018,1,2018-01-14,950,50,Venezuela,I. de Margarita,Inlagd Sill,Seafood
2018,1,2018-01-14,397.5,30,Brazil,Sao Paulo,Escargots de Bourgogne,Seafood
2018,1,2018-01-14,521.9999886,15,Brazil,Sao Paulo,Mozzarella di Giovanni,Dairy Products
2018,1,2018-01-14,84,6,Venezuela,I. de Margarita,NuNuCa NuÃ-Nougat-Creme,Confections
2018,1,2018-01-14,180,10,Venezuela,I. de Margarita,Chartreuse verte,Beverages
2018,1,2018-01-15,496,16,Belgium,Charleroi,Ikura,Seafood
2018,1,2018-01-15,1140,30,Belgium,Charleroi,Gnocchi di nonna Alice,Grains/Cereals
2018,1,2018-01-15,2750,50,Belgium,Charleroi,Raclette Courdavault,Dairy Products
2018,1,2018-01-15,195,15,Belgium,Charleroi,Original Frankfurter grÃ¼ne SoÃe,Condiments
2018,1,2018-01-15,315,15,Mexico,México D.F.,Queso Cabrales,Dairy Products
2018,1,2018-01-15,230,5,Mexico,México D.F.,Ipoh Coffee,Beverages
2018,1,2018-01-15,250,20,Mexico,México D.F.,Scottish Longbreads,Confections
2018,1,2018-01-15,180,12,Mexico,México D.F.,Outback Lager,Beverages
2018,1,2018-01-16,212,4,France,Lyon,Manjimup Dried Apples,Produce
2018,1,2018-01-16,735,35,Austria,Salzburg,Gustaf's KnÃ¤ckebrÃ¶d,Grains/Cereals
2018,1,2018-01-16,630,70,Germany,Cunewalde,TunnbrÃ¶d,Grains/Cereals
2018,1,2018-01-16,450,25,Germany,Cunewalde,Steeleye Stout,Beverages
2018,1,2018-01-16,588,42,Germany,Cunewalde,Singaporean Hokkien Fried Mee,Grains/Cereals
2018,1,2018-01-16,795,60,Germany,Cunewalde,Escargots de Bourgogne,Seafood
2018,1,2018-01-16,1596,48,Germany,Cunewalde,Wimmers gute SemmelknÃ¶del,Grains/Cereals
2018,1,2018-01-17,462,21,Belgium,Charleroi,Chef Anton's Cajun Seasoning,Condiments
2018,1,2018-01-17,450,30,Belgium,Charleroi,Outback Lager,Beverages
2018,1,2018-01-17,200,20,Belgium,Charleroi,Longlife Tofu,Produce
2018,1,2018-01-17,1440,80,USA,Boise,Chai,Beverages
2018,1,2018-01-17,110.3999977,12,USA,Boise,Teatime Chocolate Biscuits,Confections
2018,1,2018-01-17,1560,60,USA,Boise,Gravad lax,Seafood
2018,1,2018-01-17,342,36,USA,Boise,Rogede sild,Seafood
2018,1,2018-01-17,1530,45,USA,Boise,Camembert Pierrot,Dairy Products
2018,1,2018-01-17,1182.5,55,USA,Boise,Flotemysost,Dairy Products
2018,1,2018-01-18,640.5000114,30,UK,London,Chef Anton's Gumbo Mix,Condiments
2018,1,2018-01-18,291,3,UK,London,Mishi Kobe Niku,Meat/Poultry
2018,1,2018-01-18,490,49,Germany,Brandenburg,Aniseed Syrup,Condiments
2018,1,2018-01-18,562.1399918,18,Germany,Brandenburg,GumbÃ¤r GummibÃ¤rchen,Confections
2018,1,2018-01-18,280,20,France,Lyon,NuNuCa NuÃ-Nougat-Creme,Confections
2018,1,2018-01-18,10,4,France,Lyon,Geitost,Dairy Products
2018,1,2018-01-18,450,30,France,Lyon,Outback Lager,Beverages
2018,1,2018-01-21,95,5,Brazil,Rio de Janeiro,Chang,Beverages
2018,1,2018-01-21,140,10,Brazil,Rio de Janeiro,NuNuCa NuÃ-Nougat-Creme,Confections
2018,1,2018-01-21,195,10,Brazil,Rio de Janeiro,Ravioli Angelo,Grains/Cereals
2018,1,2018-01-21,2310,42,Brazil,Rio de Janeiro,Raclette Courdavault,Dairy Products
2018,1,2018-01-21,285,15,USA,Albuquerque,Chang,Beverages
2018,1,2018-01-21,234,6,USA,Albuquerque,Alice Mutton,Meat/Poultry
2018,1,2018-01-21,2464.999962,50,USA,Albuquerque,Tarte au sucre,Confections
2018,1,2018-01-22,625,10,Germany,Mannheim,Carnarvon Tigers,Seafood
2018,1,2018-01-22,3100,100,Austria,Graz,Ikura,Seafood
2018,1,2018-01-22,390,65,Austria,Graz,Konbu,Seafood
2018,1,2018-01-22,872.5000381,50,USA,Anchorage,Pavlova,Confections
2018,1,2018-01-22,175,14,USA,Anchorage,Gorgonzola Telino,Dairy Products
2018,1,2018-01-22,912,24,USA,Anchorage,Gnocchi di nonna Alice,Grains/Cereals
2018,1,2018-01-22,315.7499886,15,USA,Anchorage,Louisiana Fiery Hot Pepper Sauce,Condiments
2018,1,2018-01-23,380,20,Mexico,México D.F.,Chang,Beverages
2018,1,2018-01-23,280,20,Mexico,México D.F.,Singaporean Hokkien Fried Mee,Grains/Cereals
2018,1,2018-01-23,300,30,Sweden,Luleå,Aniseed Syrup,Condiments
2018,1,2018-01-23,1093.049984,35,Sweden,Luleå,GumbÃ¤r GummibÃ¤rchen,Confections
2018,1,2018-01-23,1237.900009,10,Sweden,Luleå,ThÃ¼ringer Rostbratwurst,Meat/Poultry
2018,1,2018-01-24,150,5,France,Versailles,Uncle Bob's Organic Dried Pears,Produce
2018,1,2018-01-24,439.0000153,10,France,Versailles,Schoggi Schokolade,Confections
2018,1,2018-01-24,60,4,France,Versailles,Outback Lager,Beverages
2018,1,2018-01-24,180,40,Germany,München,GuaranÃ¡ FantÃ¡stica,Beverages
2018,1,2018-01-24,260.7499933,35,Germany,München,TourtiÃ¨re,Meat/Poultry
2018,1,2018-01-24,997.5,30,Germany,München,Wimmers gute SemmelknÃ¶del,Grains/Cereals
2018,1,2018-01-24,159,3,France,Nantes,Manjimup Dried Apples,Produce
2018,1,2018-01-24,360,20,France,Nantes,LakkalikÃ¶Ã¶ri,Beverages
2018,1,2018-01-25,1638,42,USA,Seattle,Alice Mutton,Meat/Poultry
2018,1,2018-01-25,1250,20,USA,Seattle,Carnarvon Tigers,Seafood
2018,1,2018-01-25,400,40,USA,Seattle,Sir Rodney's Scones,Confections
2018,1,2018-01-25,87.5,35,USA,Seattle,Geitost,Dairy Products
2018,1,2018-01-25,147.8999977,3,USA,Seattle,Tarte au sucre,Confections
2018,1,2018-01-25,525,25,Germany,Frankfurt a.M.,Queso Cabrales,Dairy Products
2018,1,2018-01-25,56,8,Germany,Frankfurt a.M.,Filo Mix,Grains/Cereals
2018,1,2018-01-28,360,20,Venezuela,San Cristóbal,Chai,Beverages
2018,1,2018-01-28,159,12,Venezuela,San Cristóbal,Escargots de Bourgogne,Seafood
2018,1,2018-01-28,72,4,UK,London,Steeleye Stout,Beverages
2018,1,2018-01-28,210,15,UK,London,Laughing Lumberjack Lager,Beverages
2018,1,2018-01-28,15810,60,Germany,Cunewalde,CÃ´te de Blaye,Beverages
2018,1,2018-01-28,1440,80,Germany,Cunewalde,Chartreuse verte,Beverages
2018,1,2018-01-29,399,21,Sweden,Luleå,Chang,Beverages
2018,1,2018-01-29,27,6,Sweden,Luleå,GuaranÃ¡ FantÃ¡stica,Beverages
2018,1,2018-01-29,1035.599976,40,Sweden,Luleå,Nord-Ost Matjeshering,Seafood
2018,1,2018-01-29,98.39999771,3,USA,Portland,Perth Pasties,Meat/Poultry
2018,1,2018-01-30,624.5999908,20,Brazil,Sao Paulo,GumbÃ¤r GummibÃ¤rchen,Confections
2018,1,2018-01-30,540,30,Brazil,Sao Paulo,Steeleye Stout,Beverages
2018,1,2018-01-30,840,42,Brazil,Sao Paulo,Maxilaku,Confections
2018,1,2018-01-30,720,40,UK,London,Chai,Beverages
2018,1,2018-01-30,210,10,UK,London,Queso Cabrales,Dairy Products
2018,1,2018-01-30,450,50,UK,London,TunnbrÃ¶d,Grains/Cereals
2018,1,2018-01-30,250,20,UK,London,Scottish Longbreads,Confections
2018,1,2018-01-30,54,3,Poland,Warszawa,Steeleye Stout,Beverages
2018,1,2018-01-30,106,2,Poland,Warszawa,Manjimup Dried Apples,Produce
2018,1,2018-01-31,1250,50,France,Marseille,Grandma's Boysenberry Spread,Condiments
2018,1,2018-01-31,209.4000092,12,France,Marseille,Pavlova,Confections
2018,1,2018-01-31,624,16,France,Marseille,Alice Mutton,Meat/Poultry
2018,1,2018-01-31,240,10,Spain,Sevilla,PÃ¢tÃ© chinois,Meat/Poultry
2018,1,2018-01-31,985.9999847,20,Spain,Sevilla,Tarte au sucre,Confections
2018,1,2018-01-31,498.75,15,Spain,Sevilla,Wimmers gute SemmelknÃ¶del,Grains/Cereals
2018,1,2018-01-31,442.049984,21,Spain,Sevilla,Louisiana Fiery Hot Pepper Sauce,Condiments
2018,2,2018-02-01,200,20,Finland,Helsinki,Sir Rodney's Scones,Confections
2018,2,2018-02-01,136.7999954,3,Finland,Helsinki,RÃ¶ssle Sauerkraut,Produce
2018,2,2018-02-01,310,10,Spain,Sevilla,Ikura,Seafood
2018,2,2018-02-01,229.9999952,25,Sweden,Luleå,Teatime Chocolate Biscuits,Confections
2018,2,2018-02-01,199.5,21,Sweden,Luleå,Zaanse koeken,Confections
2018,2,2018-02-01,300,15,Sweden,Luleå,Maxilaku,Confections
2018,2,2018-02-04,252,21,France,Marseille,Spegesild,Seafood
2018,2,2018-02-04,665,20,France,Marseille,Wimmers gute SemmelknÃ¶del,Grains/Cereals
2018,2,2018-02-04,523.5000229,30,Brazil,Rio de Janeiro,Pavlova,Confections
2018,2,2018-02-04,1562.5,25,Brazil,Rio de Janeiro,Carnarvon Tigers,Seafood
2018,2,2018-02-05,1620,20,Germany,Cunewalde,Sir Rodney's Marmalade,Confections
2018,2,2018-02-05,220.7999954,12,Finland,Helsinki,Boston Crab Meat,Seafood
2018,2,2018-02-05,210.4999924,10,Finland,Helsinki,Louisiana Fiery Hot Pepper Sauce,Condiments
2018,2,2018-02-05,180,10,Finland,Helsinki,LakkalikÃ¶Ã¶ri,Beverages
2018,2,2018-02-05,270,30,Sweden,Bräcke,TunnbrÃ¶d,Grains/Cereals
2018,2,2018-02-05,855,30,Sweden,Bräcke,Sirop d'Ã©rable,Condiments
2018,2,2018-02-05,750,50,Sweden,Bräcke,Outback Lager,Beverages
2018,2,2018-02-06,150,10,Argentina,Buenos Aires,RÃ¶d Kaviar,Seafood
2018,2,2018-02-06,350,25,USA,Boise,Singaporean Hokkien Fried Mee,Grains/Cereals
2018,2,2018-02-06,400,20,USA,Boise,Maxilaku,Confections
2018,2,2018-02-06,238.3999939,32,USA,Boise,TourtiÃ¨re,Meat/Poultry
2018,2,2018-02-07,36,8,USA,Portland,GuaranÃ¡ FantÃ¡stica,Beverages
2018,2,2018-02-07,400,40,USA,San Francisco,Sir Rodney's Scones,Confections
2018,2,2018-02-07,798,21,USA,San Francisco,Gnocchi di nonna Alice,Grains/Cereals
2018,2,2018-02-07,252.5999908,12,USA,San Francisco,Louisiana Fiery Hot Pepper Sauce,Condiments
2018,2,2018-02-07,380,20,Belgium,Charleroi,Chang,Beverages
2018,2,2018-02-07,54,12,Belgium,Charleroi,GuaranÃ¡ FantÃ¡stica,Beverages
2018,2,2018-02-07,450,30,Belgium,Charleroi,Outback Lager,Beverages
2018,2,2018-02-07,325,25,Belgium,Charleroi,Original Frankfurter grÃ¼ne SoÃe,Condiments
2018,2,2018-02-08,2170,70,Brazil,Rio de Janeiro,Ikura,Seafood
2018,2,2018-02-08,437.5,35,Brazil,Rio de Janeiro,Gorgonzola Telino,Dairy Products
2018,2,2018-02-08,520,40,Brazil,Rio de Janeiro,Original Frankfurter grÃ¼ne SoÃe,Condiments
2018,2,2018-02-08,70,5,Spain,Barcelona,NuNuCa NuÃ-Nougat-Creme,Confections
2018,2,2018-02-11,380,20,Spain,Sevilla,Chang,Beverages
2018,2,2018-02-11,225,18,Spain,Sevilla,Scottish Longbreads,Confections
2018,2,2018-02-11,840,40,USA,Albuquerque,Queso Cabrales,Dairy Products
2018,2,2018-02-11,10540,40,USA,Albuquerque,CÃ´te de Blaye,Beverages
2018,2,2018-02-11,585,15,France,Nantes,Alice Mutton,Meat/Poultry
2018,2,2018-02-11,140,10,France,Nantes,Sasquatch Ale,Beverages
2018,2,2018-02-11,135.0999947,14,France,Nantes,Jack's New England Clam Chowder,Seafood
2018,2,2018-02-12,388.3499908,15,Germany,Frankfurt a.M.,Nord-Ost Matjeshering,Seafood
2018,2,2018-02-12,2200,40,Belgium,Bruxelles,Raclette Courdavault,Dairy Products
2018,2,2018-02-13,1200,30,Germany,Brandenburg,Northwoods Cranberry Sauce,Condiments
2018,2,2018-02-13,45,10,Germany,Brandenburg,GuaranÃ¡ FantÃ¡stica,Beverages
2018,2,2018-02-13,2970.960022,24,Germany,Brandenburg,ThÃ¼ringer Rostbratwurst,Meat/Poultry
2018,2,2018-02-13,906.1499786,35,Germany,Brandenburg,Nord-Ost Matjeshering,Seafood
2018,2,2018-02-13,380,20,Germany,Brandenburg,Inlagd Sill,Seafood
2018,2,2018-02-13,168,28,USA,Boise,Konbu,Seafood
2018,2,2018-02-13,1800,50,USA,Boise,Gudbrandsdalsost,Dairy Products
2018,2,2018-02-13,930,120,USA,Boise,RhÃ¶nbrÃ¤u Klosterbier,Beverages
2018,2,2018-02-13,495,110,Austria,Graz,GuaranÃ¡ FantÃ¡stica,Beverages
2018,2,2018-02-13,810,45,Austria,Graz,Chartreuse verte,Beverages
2018,2,2018-02-13,1674.399965,91,Austria,Graz,Boston Crab Meat,Seafood
2018,2,2018-02-13,3400,100,Austria,Graz,Camembert Pierrot,Dairy Products
2018,2,2018-02-14,142.5,15,Belgium,Bruxelles,Rogede sild,Seafood
2018,2,2018-02-14,608,16,Belgium,Bruxelles,Gnocchi di nonna Alice,Grains/Cereals
2018,2,2018-02-14,9903.200073,80,Ireland,Cork,ThÃ¼ringer Rostbratwurst,Meat/Poultry
2018,2,2018-02-14,932.039978,36,Ireland,Cork,Nord-Ost Matjeshering,Seafood
2018,2,2018-02-15,30,5,Argentina,Buenos Aires,Konbu,Seafood
2018,2,2018-02-15,144,8,Venezuela,Barquisimeto,Chartreuse verte,Beverages
2018,2,2018-02-15,45,3,Brazil,Resende,Outback Lager,Beverages
2018,2,2018-02-18,289.4999886,30,Venezuela,San Cristóbal,Jack's New England Clam Chowder,Seafood
2018,2,2018-02-18,645,30,Venezuela,San Cristóbal,Flotemysost,Dairy Products
2018,2,2018-02-18,720,30,Sweden,Bräcke,PÃ¢tÃ© chinois,Meat/Poultry
2018,2,2018-02-18,295.7999954,6,Sweden,Bräcke,Tarte au sucre,Confections
2018,2,2018-02-19,240,40,Brazil,Rio de Janeiro,Konbu,Seafood
2018,2,2018-02-19,442.049984,21,Brazil,Rio de Janeiro,Louisiana Fiery Hot Pepper Sauce,Condiments
2018,2,2018-02-19,250,20,Brazil,Rio de Janeiro,Scottish Longbreads,Confections
2018,2,2018-02-19,198.75,15,USA,Seattle,Escargots de Bourgogne,Seafood
2018,2,2018-02-19,1725.499973,35,USA,Seattle,Tarte au sucre,Confections
2018,2,2018-02-19,360,20,Brazil,Resende,Chai,Beverages
2018,2,2018-02-20,427.5,15,Poland,Warszawa,Sirop d'Ã©rable,Condiments
2018,2,2018-02-20,108.5,14,France,Paris,RhÃ¶nbrÃ¤u Klosterbier,Beverages
2018,2,2018-02-21,600,20,Italy,Reggio Emilia,Uncle Bob's Organic Dried Pears,Produce
2018,2,2018-02-21,98,14,Italy,Reggio Emilia,Filo Mix,Grains/Cereals
2018,2,2018-02-21,360,12,Norway,Stavern,Uncle Bob's Organic Dried Pears,Produce
2018,2,2018-02-21,261.7500114,15,Norway,Stavern,Pavlova,Confections
2018,2,2018-02-21,48.24999809,5,Norway,Stavern,Jack's New England Clam Chowder,Seafood
2018,2,2018-02-21,110.3999977,12,Finland,Helsinki,Teatime Chocolate Biscuits,Confections
2018,2,2018-02-21,200,10,Finland,Helsinki,Maxilaku,Confections
2018,2,2018-02-21,142.5,5,Finland,Helsinki,Sirop d'Ã©rable,Condiments
2018,2,2018-02-21,180,10,Spain,Sevilla,Chai,Beverages
2018,2,2018-02-21,468,12,Spain,Sevilla,Alice Mutton,Meat/Poultry
2018,2,2018-02-21,210,15,Spain,Sevilla,Laughing Lumberjack Lager,Beverages
2018,2,2018-02-21,840,40,Ireland,Cork,Queso Cabrales,Dairy Products
2018,2,2018-02-21,7427.400055,60,Ireland,Cork,ThÃ¼ringer Rostbratwurst,Meat/Poultry
2018,2,2018-02-21,660,30,Brazil,Sao Paulo,Chef Anton's Cajun Seasoning,Condiments
2018,2,2018-02-21,100,40,Brazil,Sao Paulo,Geitost,Dairy Products
2018,2,2018-02-21,198.75,15,Brazil,Sao Paulo,Escargots de Bourgogne,Seafood
2018,2,2018-02-22,537.5,25,Brazil,Sao Paulo,Flotemysost,Dairy Products
2018,2,2018-02-22,390,10,Mexico,México D.F.,Alice Mutton,Meat/Poultry
2018,2,2018-02-22,75,30,Mexico,México D.F.,Geitost,Dairy Products
2018,2,2018-02-22,74.49999809,10,Mexico,México D.F.,TourtiÃ¨re,Meat/Poultry
2018,2,2018-02-22,104.7000046,6,Argentina,Buenos Aires,Pavlova,Confections
2018,2,2018-02-22,192,6,Argentina,Buenos Aires,Mascarpone Fabioli,Dairy Products
2018,2,2018-02-22,390,20,Argentina,Buenos Aires,Ravioli Angelo,Grains/Cereals
2018,2,2018-02-25,25.88999939,1,Spain,Madrid,Nord-Ost Matjeshering,Seafood
2018,2,2018-02-25,340,10,Spain,Madrid,Camembert Pierrot,Dairy Products
2018,2,2018-02-25,1080,60,Canada,Tsawassen,Chai,Beverages
2018,2,2018-02-25,850,25,Canada,Tsawassen,Camembert Pierrot,Dairy Products
2018,2,2018-02-25,418.8000183,24,Venezuela,I. de Margarita,Pavlova,Confections
2018,2,2018-02-25,336,24,Venezuela,I. de Margarita,NuNuCa NuÃ-Nougat-Creme,Confections
2018,2,2018-02-25,367.9999924,20,Venezuela,I. de Margarita,Boston Crab Meat,Seafood
2018,2,2018-02-26,390,24,UK,London,Valkoinen suklaa,Confections
2018,2,2018-02-26,180,10,Denmark,Århus,Steeleye Stout,Beverages
2018,2,2018-02-26,1756.000061,40,Denmark,Århus,Vegie-spread,Condiments
2018,2,2018-02-26,585,15,Brazil,Rio de Janeiro,Alice Mutton,Meat/Poultry
2018,2,2018-02-26,157.5,35,Brazil,Rio de Janeiro,GuaranÃ¡ FantÃ¡stica,Beverages
2018,2,2018-02-26,140,10,France,Toulouse,Singaporean Hokkien Fried Mee,Grains/Cereals
2018,2,2018-02-26,460,10,France,Toulouse,Ipoh Coffee,Beverages
2018,2,2018-02-26,336,24,France,Toulouse,Laughing Lumberjack Lager,Beverages
2018,2,2018-02-27,620,20,Sweden,Luleå,Ikura,Seafood
2018,2,2018-02-27,1367.999954,30,Sweden,Luleå,RÃ¶ssle Sauerkraut,Produce
2018,2,2018-02-27,46.5,6,Sweden,Luleå,RhÃ¶nbrÃ¤u Klosterbier,Beverages
2018,2,2018-02-27,475,25,Brazil,Rio de Janeiro,Inlagd Sill,Seafood
2018,2,2018-02-27,84,12,Brazil,Rio de Janeiro,Filo Mix,Grains/Cereals
2018,2,2018-02-27,42,2,Mexico,México D.F.,Queso Cabrales,Dairy Products
2018,2,2018-02-27,60,10,Mexico,México D.F.,Konbu,Seafood
2018,2,2018-02-27,64.39999866,7,Mexico,México D.F.,Teatime Chocolate Biscuits,Confections
2018,2,2018-02-27,347.9999924,10,Mexico,México D.F.,Mozzarella di Giovanni,Dairy Products
2018,2,2018-02-28,405,5,France,Versailles,Sir Rodney's Marmalade,Confections
2018,2,2018-02-28,35,5,France,Versailles,Filo Mix,Grains/Cereals
2018,2,2018-02-28,360,20,France,Versailles,LakkalikÃ¶Ã¶ri,Beverages
2018,2,2018-02-28,47.5,5,Spain,Barcelona,Zaanse koeken,Confections
2018,2,2018-02-28,90,5,Spain,Barcelona,LakkalikÃ¶Ã¶ri,Beverages
2018,2,2018-02-28,600,60,Germany,München,Sir Rodney's Scones,Confections
2018,2,2018-02-28,379.75,49,Germany,München,RhÃ¶nbrÃ¤u Klosterbier,Beverages
2018,2,2018-02-28,195,15,Germany,München,Original Frankfurter grÃ¼ne SoÃe,Condiments
2018,3,2018-03-01,360,36,Belgium,Charleroi,Sir Rodney's Scones,Confections
2018,3,2018-03-01,1097.500038,25,Belgium,Charleroi,Schoggi Schokolade,Confections
2018,3,2018-03-01,600,25,Belgium,Charleroi,PÃ¢tÃ© chinois,Meat/Poultry
2018,3,2018-03-01,397.5,30,Belgium,Charleroi,Escargots de Bourgogne,Seafood
2018,3,2018-03-01,252,42,Switzerland,Genève,Konbu,Seafood
2018,3,2018-03-01,585,30,Switzerland,Genève,Ravioli Angelo,Grains/Cereals
2018,3,2018-03-01,523.5000229,30,France,Marseille,Pavlova,Confections
2018,3,2018-03-01,690.1999893,14,France,Marseille,Tarte au sucre,Confections
2018,3,2018-03-01,556.7999878,16,France,Marseille,Mozzarella di Giovanni,Dairy Products
2018,3,2018-03-01,155,20,France,Marseille,RhÃ¶nbrÃ¤u Klosterbier,Beverages
2018,3,2018-03-01,65.59999847,2,UK,Cowes,Perth Pasties,Meat/Poultry
2018,3,2018-03-01,855,30,UK,Cowes,Sirop d'Ã©rable,Condiments
2018,3,2018-03-04,500,20,Germany,Frankfurt a.M.,Grandma's Boysenberry Spread,Condiments
2018,3,2018-03-04,378,21,Brazil,Resende,Chai,Beverages
2018,3,2018-03-04,250,4,Brazil,Resende,Carnarvon Tigers,Seafood
2018,3,2018-03-04,72,8,Brazil,Resende,TunnbrÃ¶d,Grains/Cereals
2018,3,2018-03-04,570,30,USA,Eugene,Inlagd Sill,Seafood
2018,3,2018-03-05,364.7999878,8,Argentina,Buenos Aires,RÃ¶ssle Sauerkraut,Produce
2018,3,2018-03-05,280,20,Argentina,Buenos Aires,Sasquatch Ale,Beverages
2018,3,2018-03-05,120,20,Germany,Cunewalde,Konbu,Seafood
2018,3,2018-03-05,1104,24,Germany,Cunewalde,Ipoh Coffee,Beverages
2018,3,2018-03-05,1666,49,Germany,Cunewalde,Camembert Pierrot,Dairy Products
2018,3,2018-03-05,752.5,35,Germany,Cunewalde,Flotemysost,Dairy Products
2018,3,2018-03-05,190,10,Italy,Bergamo,Chang,Beverages
2018,3,2018-03-05,560,40,Italy,Bergamo,Laughing Lumberjack Lager,Beverages
2018,3,2018-03-06,240,8,France,Marseille,Uncle Bob's Organic Dried Pears,Produce
2018,3,2018-03-06,120,20,France,Marseille,Konbu,Seafood
2018,3,2018-03-06,550,44,USA,Boise,Gorgonzola Telino,Dairy Products
2018,3,2018-03-06,1478.999977,30,USA,Boise,Tarte au sucre,Confections
2018,3,2018-03-06,1000,80,USA,Boise,Scottish Longbreads,Confections
2018,3,2018-03-06,1739.999962,50,USA,Boise,Mozzarella di Giovanni,Dairy Products
2018,3,2018-03-06,560,28,Italy,Reggio Emilia,Maxilaku,Confections
2018,3,2018-03-06,90,15,UK,London,Konbu,Seafood
2018,3,2018-03-06,441,21,UK,London,Gustaf's KnÃ¤ckebrÃ¶d,Grains/Cereals
2018,3,2018-03-06,180,15,UK,London,Spegesild,Seafood
2018,3,2018-03-07,105,5,Canada,Tsawassen,Queso Cabrales,Dairy Products
2018,3,2018-03-07,350.1000137,18,Canada,Tsawassen,Gula Malacca,Condiments
2018,3,2018-03-07,684,18,Canada,Tsawassen,Gnocchi di nonna Alice,Grains/Cereals
2018,3,2018-03-07,120,20,Germany,Leipzig,Konbu,Seafood
2018,3,2018-03-07,125,10,Germany,Leipzig,Gorgonzola Telino,Dairy Products
2018,3,2018-03-07,775,25,Denmark,Århus,Ikura,Seafood
2018,3,2018-03-07,112.5,25,Denmark,Århus,GuaranÃ¡ FantÃ¡stica,Beverages
2018,3,2018-03-07,520,40,Denmark,Århus,Original Frankfurter grÃ¼ne SoÃe,Condiments
2018,3,2018-03-08,220,4,UK,London,Raclette Courdavault,Dairy Products
2018,3,2018-03-08,146.25,9,Spain,Sevilla,Valkoinen suklaa,Confections
2018,3,2018-03-08,2120,40,Spain,Sevilla,Manjimup Dried Apples,Produce
2018,3,2018-03-08,96,4,Spain,Sevilla,PÃ¢tÃ© chinois,Meat/Poultry
2018,3,2018-03-08,300,12,Canada,Tsawassen,Grandma's Boysenberry Spread,Condiments
2018,3,2018-03-08,930,30,Canada,Tsawassen,Ikura,Seafood
2018,3,2018-03-08,234,6,Canada,Tsawassen,Alice Mutton,Meat/Poultry
2018,3,2018-03-08,2957.999954,60,Canada,Tsawassen,Tarte au sucre,Confections
2018,3,2018-03-11,110,5,Italy,Bergamo,Chef Anton's Cajun Seasoning,Condiments
2018,3,2018-03-11,37.5,15,Switzerland,Genève,Geitost,Dairy Products
2018,3,2018-03-11,57.89999771,6,Switzerland,Genève,Jack's New England Clam Chowder,Seafood
2018,3,2018-03-11,387.5,50,Switzerland,Genève,RhÃ¶nbrÃ¤u Klosterbier,Beverages
2018,3,2018-03-11,400,16,Germany,Berlin,Grandma's Boysenberry Spread,Condiments
2018,3,2018-03-11,91.19999695,2,Germany,Berlin,RÃ¶ssle Sauerkraut,Produce
2018,3,2018-03-11,4050,50,UK,London,Sir Rodney's Marmalade,Confections
2018,3,2018-03-11,625,50,UK,London,Gorgonzola Telino,Dairy Products
2018,3,2018-03-12,488.6000214,28,Venezuela,I. de Margarita,Pavlova,Confections
2018,3,2018-03-12,312.5,25,Venezuela,I. de Margarita,Gorgonzola Telino,Dairy Products
2018,3,2018-03-12,285,30,Venezuela,I. de Margarita,Rogede sild,Seafood
2018,3,2018-03-12,816,24,Venezuela,I. de Margarita,Camembert Pierrot,Dairy Products
2018,3,2018-03-12,93,12,Sweden,Bräcke,RhÃ¶nbrÃ¤u Klosterbier,Beverages
2018,3,2018-03-12,120,12,Germany,Mannheim,Sir Rodney's Scones,Confections
2018,3,2018-03-12,133,14,Germany,Mannheim,Zaanse koeken,Confections
2018,3,2018-03-12,424,8,Germany,Mannheim,Manjimup Dried Apples,Produce
2018,3,2018-03-13,776.6999817,30,Venezuela,San Cristóbal,Nord-Ost Matjeshering,Seafood
2018,3,2018-03-13,720,40,Venezuela,San Cristóbal,Steeleye Stout,Beverages
2018,3,2018-03-13,266,8,Venezuela,San Cristóbal,Wimmers gute SemmelknÃ¶del,Grains/Cereals
2018,3,2018-03-13,427.0000076,20,Argentina,Buenos Aires,Chef Anton's Gumbo Mix,Condiments
2018,3,2018-03-13,180,6,Argentina,Buenos Aires,Uncle Bob's Organic Dried Pears,Produce
2018,3,2018-03-13,173.9999962,5,Argentina,Buenos Aires,Mozzarella di Giovanni,Dairy Products
2018,3,2018-03-13,155,20,Brazil,Campinas,RhÃ¶nbrÃ¤u Klosterbier,Beverages
2018,3,2018-03-14,45,10,Venezuela,San Cristóbal,GuaranÃ¡ FantÃ¡stica,Beverages
2018,3,2018-03-14,231.5999908,24,Venezuela,San Cristóbal,Jack's New England Clam Chowder,Seafood
